"","Date","BarcodeID","SpeciesID","CountTotal","SizeMean","SizeMedian","SizeSD","BiomassTotal","Notes.x","TripID","Region","Reach","RiverMile","Collector","SampleNumber","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes.y","Density","X_00060_00003"
"768",2013-11-17,"D01753","NZMS",20,0.5,0.5,0,0.07,NA,"LF20131110","GrandCanyon","CRLeesFerry",-6,"","17",14,NA,1,4,"Day","14:57:57",4.07,"","Net",0.8666,105.72,0.43,21.43,FALSE,"","IngramA",NA,0.12,FALSE,"","","HFE Lagrangian sampling. ",36915.9750498891,7120
"769",2013-11-17,"D01737","NZMS",0,NA,NA,NA,0,NA,"LF20131110","GrandCanyon","CRLeesFerry",0,"","1",21.5,NA,1,4,"Day","09:51:39",5.83,"","Net",0.7954,111.29,0.32,22.56,FALSE,"","IngramA",NA,0.32,FALSE,"","","HFE Lagrangian sampling. ",0,7120
"770",2013-11-17,"D01758","NZMS",4,1.5,0.75,1.68,0.61,NA,"LF20131110","GrandCanyon","CRLeesFerry",-2.9,"","22",37,NA,1,4,"Day","15:59:06",4.03,"","Net",0.8005,102.3,0.42,20.74,FALSE,"","IngramA",NA,0.47,FALSE,"","","HFE Lagrangian sampling. ",7628.82685939367,7120
"771",2013-11-17,"D01759","NZMS",1,4,4,NA,0.58,NA,"LF20131110","GrandCanyon","CRLeesFerry",-2.1,"","23",13,NA,1,4,"Day","16:09:22",3.97,"","Net",0.8962,216.52,0.91,43.89,FALSE,"","GarciaPenaD",NA,0.3,FALSE,"","","HFE Lagrangian sampling. ",901.240994895333,7120
"772",2013-11-17,"D01757","NZMS",0,NA,NA,NA,0,NA,"LF20131110","GrandCanyon","CRLeesFerry",-3.5,"","21",13.5,NA,1,4,"Day","15:47:27",4.05,"","Net",0.8754,150.29,0.62,30.46,FALSE,"","GarciaPenaD",NA,0.28,FALSE,"","","HFE Lagrangian sampling. ",0,7120
"773",2013-11-17,"D01736","NZMS",3,0.83,1,0.29,0.04,NA,"LF20131110","GrandCanyon","CRLeesFerry",0,"","4,4",17.5,NA,1,4,"Day","09:38:35",5.02,"","Net",0.7597,42.34,0.14,8.58,TRUE,"","EvansM",NA,0.2,FALSE,"","","HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre",13830.5829601245,7120
"774",2014-01-03,"D01765","NZMS",9014,0.56,0.5,0.4,103.2,NA,"LF20140103","GrandCanyon","CRLeesFerry",-2.1,"","6",15,NA,1,4,"Day","13:36:20",4,"","Net",NA,343.7,1.43,69.67,FALSE,"","KortenhoevenE",NA,7.9,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",371430.690302069,13500
"775",2014-01-03,"D01763","NZMS",624,0.5,0.5,0.02,2.33,NA,"LF20140103","GrandCanyon","CRLeesFerry",0,"","4,4",20,NA,1,4,"Day","12:14:30",4.8,"","Net",NA,206.24,0.72,41.8,FALSE,"","QuigleyT",NA,0.4,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",42856.2680929277,13500
"776",2014-01-03,"D01764","NZMS",3690,0.5,0.5,0,13.69,NA,"LF20140103","GrandCanyon","CRLeesFerry",-0.2,"","5",23,NA,1,4,"Day","12:39:13",4.78,"","Net",NA,166.16,0.58,33.68,FALSE,"","KortenhoevenE",NA,7.43,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",314528.733060276,13500
"777",2014-01-03,"D01767","NZMS",7268,0.55,0.5,0.26,50.6,NA,"LF20140103","GrandCanyon","CRLeesFerry",-4.9,"","8",19,NA,1,4,"Day","14:12:44",5.1,"","Net",NA,275.56,0.9,55.86,FALSE,"","KortenhoevenE",NA,8.55,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",373525.305413111,13500
"778",2014-01-03,"D01760","NZMS",1829,0.5,0.5,0,6.79,NA,"LF20140103","GrandCanyon","CRLeesFerry",0,"","1,1",25,NA,1,4,"Day","11:44:00",4.83,"","Net",NA,151.99,0.52,30.81,FALSE,"","IngramA",NA,6.3,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",170422.938538422,13500
"779",2014-01-03,"D01762","NZMS",2967,0.5,0.5,0,11.01,NA,"LF20140103","GrandCanyon","CRLeesFerry",0,"","3,3",21,NA,1,4,"Day","12:01:58",4.78,"","Net",NA,204.52,0.71,41.46,FALSE,"","IngramA",NA,7.72,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",205444.391978279,13500
"780",2014-01-03,"D01766","NZMS",331,0.5,0.5,0,1.23,NA,"LF20140103","GrandCanyon","CRLeesFerry",-3.4,"","7",12,NA,1,4,"Day","13:53:19",4.68,"","Net",NA,243.71,0.87,49.4,FALSE,"","EvansM",NA,1.7,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",19235.6597788893,13500
"781",2014-01-09,"D01772","NZMS",1109,0.5,0.5,0.08,4.47,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","3",13,3,0,4,"Crepuscular","17:13:10",4.97,"","Net",0.9418,250.98,0.84,50.87,FALSE,"","LassiterL",NA,1.02,FALSE,"","","Natal Origins 2014 January trip. ",64523.011376512,13400
"782",2014-01-09,"D01770","NZMS",1563,0.5,0.5,0.01,5.82,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","1",13,10,0,4,"Day","16:30:00",5,"","Net",0.9348,232.52,0.78,47.13,FALSE,"","LassiterL",NA,1.13,FALSE,"","","Natal Origins 2014 January trip. ",98153.6282751545,13400
"783",2014-01-09,"D01771","NZMS",1244,0.5,0.5,0,4.62,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","2",13,10,0,4,"Crepuscular","17:00:00",5.03,"","Net",0.9336,241.1,0.8,48.87,FALSE,"","IngramA",NA,1.27,FALSE,"","","Natal Origins 2014 January trip. ",75339.5221154377,13400
"784",2014-01-09,"D01773","NZMS",1274,0.65,0.5,0.58,25.53,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","4",13,10,0,4,"Crepuscular","17:30:01",5.07,"","Net",0.8892,238.31,0.78,48.31,FALSE,"","LassiterL",NA,1.53,FALSE,"","","Natal Origins 2014 January trip. ",78050.7733069977,13400
"785",2014-01-09,"D01774","NZMS",899,0.58,0.5,0.29,7.3,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","5",13,3,0,4,"Crepuscular","17:40:42",4.93,"","Net",0.8654,249.39,0.84,50.55,FALSE,"","IngramA",NA,1.5,FALSE,"","","Natal Origins 2014 January trip. ",52636.057368266,13400
"786",2014-01-09,"D01776","NZMS",926,0.5,0.5,0,3.44,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","7",13,10,0,4,"Crepuscular","18:30:12",5.3,"","Net",0.9501,260.37,0.82,52.78,FALSE,"","IngramA",NA,0.95,FALSE,"","","Natal Origins 2014 January trip. ",51926.1855130258,13400
"787",2014-01-09,"D01775","NZMS",1641,0.5,0.5,0,6.09,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","6",13,10,0,4,"Crepuscular","18:00:02",5.13,"","Net",0.9806,245.3,0.8,49.72,FALSE,"","IngramA",NA,1.05,FALSE,"","","Natal Origins 2014 January trip. ",97683.7404178406,13400
"788",2014-01-10,"D01780","NZMS",2510,0.5,0.5,0.1,10.41,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","3",13,10,0,4,"Day","12:22:20",5.07,"","Net",0.8804,265.23,0.87,53.76,FALSE,"","LassiterL",NA,1.8,FALSE,"","","Natal Origins 2014 January trip. ",134035.705216852,13500
"789",2014-01-10,"D01779","NZMS",6065,0.5,0.5,0,22.51,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","4",13,3,0,4,"Day","12:33:55",5.05,"","Net",0.8817,273.41,0.9,55.42,FALSE,"","LassiterL",NA,2.85,FALSE,"","","Natal Origins 2014 January trip. ",314174.061193391,13500
"790",2014-01-10,"D01778","NZMS",1398,0.5,0.5,0,5.19,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","2",13,3,0,4,"Day","12:11:24",5.08,"","Net",0.9094,273.17,0.9,55.37,FALSE,"","IngramA",NA,0.6,FALSE,"","","Natal Origins 2014 January trip. ",72483.4222684215,13500
"791",2014-01-10,"D01777","NZMS",4782,0.5,0.5,0.04,18.03,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","1",13,10,0,4,"Day","11:54:28",4.9,"","Net",0.917,251.33,0.85,50.94,FALSE,"","LassiterL",NA,2.17,FALSE,"","","Natal Origins 2014 January trip. ",269498.699263207,13500
"792",2014-01-10,"D01782","NZMS",2513,0.5,0.5,0.08,10.01,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","6",13,3,0,4,"Day","12:58:46",4.98,"","Net",0.8795,247.96,0.83,50.26,FALSE,"","LassiterL",NA,1.77,FALSE,"","","Natal Origins 2014 January trip. ",143541.026144581,13500
"793",2014-01-10,"D01781","NZMS",3294,0.5,0.5,0,12.23,NA,"GC20140109","GrandCanyon","CRLeesFerry",-3.4,"","5",13,10,0,4,"Day","12:45:45",4.98,"","Net",0.8756,247.56,0.83,50.18,FALSE,"","LassiterL",NA,1.8,FALSE,"","","Natal Origins 2014 January trip. ",188451.231614289,13500
"794",2014-02-12,"D01943","NZMS",0,NA,NA,NA,0,NA,"LF20140212","GrandCanyon","CRLeesFerry",0,"","3,3",23,NA,1,4,"Crepuscular","17:20:13",4.97,"","Net",0.9255,155.08,0.52,31.43,FALSE,"","GarciaPenaD",NA,0.27,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",0,11200
"795",2014-02-12,"D01942","NZMS",2,1,1,0,0.04,NA,"LF20140212","GrandCanyon","CRLeesFerry",0,"","2,2",25,NA,1,4,"Crepuscular","17:03:36",5.65,"","Net",0.9312,171.43,0.51,34.75,FALSE,"","GarciaPenaD",NA,0.38,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",355.34956396268,11200
"796",2014-02-12,"D01941","NZMS",0,NA,NA,NA,0,NA,"LF20140212","GrandCanyon","CRLeesFerry",0,"","1,1",22,NA,1,4,"Day","16:52:44",4.6,"","Net",0.942,121,0.44,24.53,FALSE,"","GarciaPenaD",NA,0.4,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",0,11200
"797",2014-02-12,"D01944","NZMS",1,2,2,NA,0.11,NA,"LF20140212","GrandCanyon","CRLeesFerry",0,"","4,4",19,NA,1,4,"Crepuscular","17:31:29",4.97,"","Net",0.9134,128.18,0.43,25.98,FALSE,"","GarciaPenaD",NA,0.28,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",237.651988985819,11200
"798",2014-02-13,"D01945","NZMS",0,NA,NA,NA,0,NA,"LF20140212","GrandCanyon","CRLeesFerry",-0.2,"","1",22,NA,1,4,"Day","09:40:47",5.03,"","Net",0.8936,157.47,0.52,31.92,FALSE,"","QuigleyT",NA,0.32,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",0,11200
"799",2014-02-13,"D01947","NZMS",315,0.5,0.5,0,1.17,NA,"LF20140212","GrandCanyon","CRLeesFerry",-3.5,"","3",13,NA,1,4,"Day","10:13:48",5.03,"","Net",0.9665,275.32,0.91,55.81,FALSE,"","QuigleyT",NA,0.65,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",34848.102172787,11200
"800",2014-02-13,"D01948","NZMS",401,0.51,0.5,0.12,1.77,NA,"LF20140212","GrandCanyon","CRLeesFerry",-4.9,"","4",19,NA,1,4,"Day","10:30:34",4.98,"","Net",0.965,225.88,0.76,45.79,FALSE,"","QuigleyT",NA,1.03,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",54069.74597542,11200
"801",2014-03-20,"D01902","NZMS",10,0.6,0.5,0.21,0.07,NA,"LF20140320","GrandCanyon","CRLeesFerry",0,"","3,3",19.5,NA,1,4,"Day","11:25:37",5.88,"","Net",0.8031,144.75,0.41,29.34,FALSE,"","IngramA",NA,0.25,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",6615.95284625811,8470
"802",2014-03-20,"D01901","NZMS",3,0.5,0.5,0,0.01,NA,"LF20140320","GrandCanyon","CRLeesFerry",0,"","2,2",23,NA,1,4,"Day","11:12:00",5.18,"","Net",0.8838,147.76,0.48,29.95,FALSE,"","IngramA",NA,0.38,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",1944.36116703719,8470
"803",2014-03-20,"D01903","NZMS",5,0.6,0.5,0.22,0.03,NA,"LF20140320","GrandCanyon","CRLeesFerry",0,"","4,4",18,NA,1,4,"Day","11:41:00",5.6,"","Net",0.8246,145.18,0.43,29.43,FALSE,"","IngramA",NA,0.18,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",3297.86028727851,8470
"804",2014-03-20,"D01905","NZMS",25,0.5,0.5,0,0.09,NA,"LF20140320","GrandCanyon","CRLeesFerry",-2.1,"","6",13.5,NA,1,4,"Day","12:20:15",5.43,"","Net",0.8197,284.95,0.87,57.76,FALSE,"","IngramA",NA,0.92,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",8401.66449572425,8470
"805",2014-03-20,"D01900","NZMS",8,0.5,0.5,0,0.03,NA,"LF20140320","GrandCanyon","CRLeesFerry",0,"","1,1",13,NA,1,4,"Day","10:40:20",5.25,"","Net",0.7442,117.45,0.37,23.81,FALSE,"","IngramA",NA,0.43,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",6522.0346580164,8470
"806",2014-03-20,"D01907","NZMS",1,1,1,NA,0.02,NA,"LF20140320","GrandCanyon","CRLeesFerry",-4.9,"","8",17,NA,1,4,"Day","13:02:31",5.53,"","Net",0.9058,194.54,0.59,39.43,FALSE,"","GarciaPenaD",NA,0.47,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",492.295350010685,8470
"807",2014-03-20,"D01904","NZMS",13,0.5,0.5,0,0.05,NA,"LF20140320","GrandCanyon","CRLeesFerry",-0.2,"","5",19,NA,1,4,"Day","11:57:34",5.37,"","Net",0.7342,112.66,0.35,22.84,FALSE,"","IngramA",NA,0.32,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",11048.4095211023,8470
"808",2014-03-20,"D01906","NZMS",0,NA,NA,NA,0,NA,"LF20140320","GrandCanyon","CRLeesFerry",-3.5,"","7",12.5,NA,1,4,"Day","12:41:43",5.18,"","Net",0.8428,193.17,0.62,39.16,FALSE,"","GarciaPenaD",NA,0.38,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",0,8470
"809",2014-04-04,"D01918","NZMS",1,2,2,NA,0.11,NA,"GC20140403","GrandCanyon","CRLeesFerry",-3.4,"","2",16,3,0,4,"Day","12:46:50",5,"","Net",0.7606,163.5,0.55,33.14,FALSE,"","GarciaPenaD",NA,0.82,FALSE,"","","Natal Origins 2014 April trip. ",505.468939435749,8780
"810",2014-04-04,"D01919","NZMS",0,NA,NA,NA,0,NA,"GC20140403","GrandCanyon","CRLeesFerry",-3.4,"","3",16,13,0,4,"Day","12:58:08",5.07,"","Net",0.8688,173.8,0.57,35.23,FALSE,"","QuigleyT",NA,1.92,FALSE,"","","Natal Origins 2014 April trip. ",0,8780
"811",2014-04-04,"D01922","NZMS",0,NA,NA,NA,0,NA,"GC20140403","GrandCanyon","CRLeesFerry",-3.4,"","6",16,3,0,4,"Day","13:29:51",5.1,"","Net",0.8273,180.26,0.59,36.54,FALSE,"","GarciaPenaD",NA,0.85,FALSE,"","","Natal Origins 2014 April trip. ",0,8780
"812",2014-04-04,"D01917","NZMS",0,NA,NA,NA,0,NA,"GC20140403","GrandCanyon","CRLeesFerry",-3.4,"","1",16,13,0,4,"Day","12:34:59",4.92,"","Net",0.8503,150.86,0.51,30.58,FALSE,"","GarciaPenaD",NA,0.87,FALSE,"","","Natal Origins 2014 April trip. ",0,8780
"813",2014-04-04,"D01921","NZMS",0,NA,NA,NA,0,NA,"GC20140403","GrandCanyon","CRLeesFerry",-3.4,"","5",16,13,0,4,"Day","13:19:39",4.45,"","Net",0.8543,163.23,0.61,33.09,FALSE,"","GarciaPenaD",NA,0.6,FALSE,"","","Natal Origins 2014 April trip. ",0,8780
"814",2014-04-04,"D01920","NZMS",0,NA,NA,NA,0,NA,"GC20140403","GrandCanyon","CRLeesFerry",-3.4,"","4",16,3,0,4,"Day","13:09:46",4.98,"","Net",0.788,157.5,0.53,31.93,FALSE,"","QuigleyT",NA,0.9,FALSE,"","","Natal Origins 2014 April trip. ",0,8780
"815",2014-04-30,"D02055","NZMS",3,1.33,1,0.58,0.15,NA,"LF20140430","GrandCanyon","CRLeesFerry",-0.2,"","5",21,NA,1,4,"Day","12:23:18",6.37,"","Net",0.9538,136.19,0.36,27.61,FALSE,"","QuigleyT",NA,1,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",1753.68295730019,8860
"816",2014-04-30,"D02053","NZMS",0,NA,NA,NA,0,NA,"LF20140430","GrandCanyon","CRLeesFerry",0,"","3,3",20,NA,1,4,"Day","11:52:26",4.98,"","Net",0.8521,124.44,0.42,25.22,FALSE,"","IngramA",NA,0.65,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",0,8860
"817",2014-04-30,"D02054","NZMS",0,NA,NA,NA,0,NA,"LF20140430","GrandCanyon","CRLeesFerry",0,"","4,4",18,NA,1,4,"Day","12:04:45",5.32,"","Net",0.8798,125.41,0.39,25.42,FALSE,"","IngramA",NA,0.58,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",0,8860
"818",2014-04-30,"D02057","NZMS",0,NA,NA,NA,0,NA,"LF20140430","GrandCanyon","CRLeesFerry",-3.4,"","7",10,NA,1,4,"Day","13:11:11",5.12,"","Net",0.8927,199.3,0.65,40.4,FALSE,"","QuigleyT",NA,1.33,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",0,8860
"819",2014-04-30,"D02058","NZMS",0,NA,NA,NA,0,NA,"LF20140430","GrandCanyon","CRLeesFerry",-4.9,"","8",15,NA,1,4,"Day","13:30:01",5.02,"","Net",0.8623,161.78,0.54,32.79,FALSE,"","QuigleyT",NA,1.77,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",0,8860
"820",2014-04-30,"D02052","NZMS",1,1,1,NA,0.02,NA,"LF20140430","GrandCanyon","CRLeesFerry",0,"","2,2",23,NA,1,4,"Day","11:39:48",5.03,"","Net",1.1125,116.53,0.39,23.62,FALSE,"","IngramA",NA,0.77,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",683.307739924613,8860
"821",2014-04-30,"D02056","NZMS",0,NA,NA,NA,0,NA,"LF20140430","GrandCanyon","CRLeesFerry",-2.1,"","6",11.5,NA,1,4,"Day","12:52:23",5.7,"","Net",0.8654,343.81,1.01,69.69,FALSE,"","QuigleyT",NA,2.53,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",0,8860
"822",2014-06-27,"D02139","NZMS",14,0.5,0.5,0,0.05,NA,"GC20140626","GrandCanyon","CRLeesFerry",-3.4,"","2",15,12,0,4,"Day","11:18:20",4.83,"","Net",0.9379,189.46,0.65,38.4,FALSE,"","IngramA",NA,0.48,FALSE,"","","Natal Origins 2014 June trip. ",2612.96689156666,10800
"823",2014-06-27,"D02149","NZMS",4,0.75,0.75,0.29,0.05,NA,"LF20140627","GrandCanyon","CRLeesFerry",-2.1,"","6",14,NA,1,4,"Day","14:17:50",5.47,"","Net",0.9692,260.2,0.79,52.74,FALSE,"","GarciaPenaD",NA,3.57,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",543.571854575869,10800
"824",2014-06-27,"D02150","NZMS",20,0.52,0.5,0.11,0.09,NA,"LF20140627","GrandCanyon","CRLeesFerry",-3.4,"","7",15,NA,1,4,"Day","14:42:50",5.1,"","Net",0.9158,246.51,0.81,49.97,FALSE,"","QuigleyT",NA,1.5,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",2868.51907247662,10800
"825",2014-06-27,"D02142","NZMS",33,0.56,0.5,0.17,0.19,NA,"GC20140626","GrandCanyon","CRLeesFerry",-3.4,"","5",15,4,0,4,"Day","11:47:23",4.95,"","Net",0.9141,231.96,0.78,47.02,FALSE,"","IngramA",NA,0.83,FALSE,"","","Natal Origins 2014 June trip. ",5030.00492950305,10800
"826",2014-06-27,"D02143","NZMS",28,0.55,0.5,0.16,0.15,NA,"GC20140626","GrandCanyon","CRLeesFerry",-3.4,"","6",15,12,0,4,"Day","11:58:00",5.07,"","Net",0.9026,196.91,0.65,39.91,FALSE,"","IngramA",NA,0.92,FALSE,"","","Natal Origins 2014 June trip. ",5028.20990409219,10800
"827",2014-06-27,"D02144","NZMS",5,1,1,0,0.1,NA,"LF20140627","GrandCanyon","CRLeesFerry",0,"","1,1",23,NA,1,4,"Day","12:53:47",5.02,"","Net",0.8764,157.77,0.52,31.98,FALSE,"","GarciaPenaD",NA,1.58,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",1120.54329308675,10800
"828",2014-06-27,"D02138","NZMS",39,0.5,0.5,0,0.14,NA,"GC20140626","GrandCanyon","CRLeesFerry",-3.4,"","1",15,3,0,4,"Day","11:08:20",4.85,"","Net",0.9044,212.46,0.73,43.07,FALSE,"","IngramA",NA,1,FALSE,"","","Natal Origins 2014 June trip. ",6489.733020681,10800
"829",2014-06-27,"D02146","NZMS",0,NA,NA,NA,0,NA,"LF20140627","GrandCanyon","CRLeesFerry",0,"","3,3",20,NA,1,4,"Day","13:22:50",5.22,"","Net",0.8997,204.55,0.65,41.46,FALSE,"","GarciaPenaD",NA,0.85,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",0,10800
"830",2014-06-27,"D02147","NZMS",22,0.5,0.5,0,0.08,NA,"LF20140627","GrandCanyon","CRLeesFerry",0,"","4,4",19,NA,1,4,"Day","13:34:19",4.92,"","Net",0.8925,146.31,0.5,29.66,FALSE,"","IngramA",NA,1.13,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",5316.04476927925,10800
"831",2014-06-27,"D02148","NZMS",48,0.5,0.5,0,0.18,NA,"LF20140627","GrandCanyon","CRLeesFerry",-0.2,"","5",19,NA,1,4,"Day","13:56:30",4.83,"","Net",0.8694,150.24,0.52,30.45,FALSE,"","IngramA",NA,0.97,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",11297.7259548104,10800
"832",2014-06-27,"D02140","NZMS",29,0.55,0.5,0.15,0.16,NA,"GC20140626","GrandCanyon","CRLeesFerry",-3.4,"","3",15,5,0,4,"Day","11:27:55",4.8,"","Net",0.8815,214.85,0.75,43.55,FALSE,"","IngramA",NA,0.85,FALSE,"","","Natal Origins 2014 June trip. ",4772.5109569438,10800
"833",2014-06-27,"D02151","NZMS",46,0.53,0.5,0.12,0.22,NA,"LF20140627","GrandCanyon","CRLeesFerry",-4.9,"","8",21,NA,1,4,"Day","15:13:35",5.08,"","Net",0.9316,110.94,0.36,22.49,FALSE,"","IngramA",NA,0.78,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",14659.0380399649,10800
"834",2014-06-27,"D02141","NZMS",14,0.61,0.5,0.21,0.1,NA,"GC20140626","GrandCanyon","CRLeesFerry",-3.4,"","4",15,12,0,4,"Day","11:38:17",5.03,"","Net",0.9216,212.59,0.7,43.09,FALSE,"","IngramA",NA,0.92,FALSE,"","","Natal Origins 2014 June trip. ",2328.56645709352,10800
"835",2014-06-27,"D02145","NZMS",3,1,1,0,0.06,NA,"LF20140627","GrandCanyon","CRLeesFerry",0,"","2,2",25,NA,1,4,"Day","13:08:47",4.67,"","Net",0.8866,171.89,0.61,34.84,FALSE,"","GarciaPenaD",NA,1.27,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",617.135037535836,10800
"836",2014-07-28,"D02089","NZMS",13,1.46,1,0.75,0.94,NA,"LF20140728","GrandCanyon","CRLeesFerry",-2.1,"","5",14,NA,1,4,"Day","14:03:33",4.92,"","Net",0.8928,389.94,1.32,79.04,FALSE,"","QuigleyT",NA,2.07,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",486.789543199653,13400
"837",2014-07-28,"D02082","NZMS",347,0.82,0.5,0.74,11.7,NA,"LF20140728","GrandCanyon","CRLeesFerry",0,"","2,2",26,NA,1,4,"Day","14:51:00",5.5,"","Net",0.9374,206.08,0.62,41.77,FALSE,"","IngramA",NA,0.68,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",24587.2421992076,13400
"838",2014-07-28,"D02081","NZMS",182,0.52,0.5,0.16,0.89,NA,"LF20140728","GrandCanyon","CRLeesFerry",0,"","1,1",25,NA,1,4,"Day","14:38:35",4.93,"","Net",0.8857,183.27,0.62,37.15,FALSE,"","QuigleyT",NA,0.77,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",14499.6456776045,13400
"839",2014-07-28,"D02088","NZMS",2,1,1,0,0.04,NA,"LF20140728","GrandCanyon","CRLeesFerry",-3.5,"","4",16,NA,1,4,"Day","13:47:56",5.07,"","Net",0.8756,247.91,0.82,50.25,FALSE,"","GarciaPenaD",NA,1.97,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",117.798225777269,13400
"840",2014-07-28,"D02090","NZMS",12,1.38,1,0.83,0.85,NA,"LF20140728","GrandCanyon","CRLeesFerry",-0.2,"","6",21,NA,1,4,"Day","14:23:40",5.03,"","Net",0.9252,159.68,0.53,32.37,FALSE,"","GarciaPenaD",NA,1.58,FALSE,"","","Abbreviated Lees Ferry Lagrangian sampling. ",1097.19385455195,13400
"841",2014-07-28,"D02084","NZMS",85,0.58,0.5,0.26,0.64,NA,"LF20140728","GrandCanyon","CRLeesFerry",0,"","4,4",21,NA,1,4,"Day","15:20:45",5.08,"","Net",0.9179,219.02,0.72,44.4,FALSE,"","IngramA",NA,0.92,FALSE,"","","Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). ",5666.05486318876,13400
